"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Mar 7, 2025 12:31:49 PM PST","23171353421","Order","113-8607271-3977029","X8-VCXU-74WN","YOBTOP 1000g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Low Viscosity Hard Type UV Epoxy Resin for DIY Jewelr","1","amazon.com","Amazon","RENO","NV","89509","MarketplaceFacilitator","27.19","2.02","0","0","0","0","0","0","-2.72","0","-2.02","-3.67","-6.21","0","0","14.59"
"Mar 7, 2025 12:33:22 PM PST","23171353421","Order","S01-7381429-9777206","ZS-DGQY-G4LL","YOBTOP 1.5 Gallon Deep Pour Epoxy Resin Kit, Crystal Clear, High-Gloss, Low Odor, 2:1 Casting Resin for DIY Molds, Wood River Table, Bar Top","1","sim1.stores.amazon.com","Amazon","MIAMISBURG","OH","45342","","0","0","0","0","0","0","0","0","0","0","0","0","-20.18","0","0","-20.18"
"Mar 7, 2025 9:19:00 PM PST","23171353421","Order","S01-3274863-1570046","51-MQ61-6SU7","YOBTOP Epoxy Resin 80oz Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DIY Crafts, Jewelry Making, Table Top, River Table","1","sim1.stores.amazon.com","Amazon","JOLIET","IL","60435","","0","0","0","0","0","0","0","0","0","0","0","0","-14.06","0","0","-14.06"
"Mar 7, 2025 10:18:06 PM PST","23171353421","Order","111-6110857-6528229","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit - Crystal Clear, Bubble Free, Food Safe & Fast Curing for Coating, Casting, Table Top, Countertop, Wood, Jewelry, DIY, Tumble","1","amazon.com","Amazon","LAKEWOOD","WA","98498","MarketplaceFacilitator","85.31","8.62","0","0","0","0","0","0","0","0","-8.62","-12.80","-12.20","0","0","60.31"
"Mar 8, 2025 2:11:22 AM PST","23171353421","Order","112-0352153-4635453","X8-VCXU-74WN","YOBTOP 1000g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Low Viscosity Hard Type UV Epoxy Resin for DIY Jewelr","1","amazon.com","Amazon","PORTSMOUTH","NH","03801","","27.19","0","1.49","0","0","0","0","0","-1.49","0","0","-4.08","-6.21","0","0","16.90"
"Mar 8, 2025 3:02:46 AM PST","23171353421","Order","113-8575440-0382660","X8-VCXU-74WN","YOBTOP 1000g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Low Viscosity Hard Type UV Epoxy Resin for DIY Jewelr","1","amazon.com","Amazon","EL PASO","TX","79927","MarketplaceFacilitator","27.19","2.24","6.23","0","0","0","0","0","-6.23","0","-2.24","-4.08","-6.21","0","0","16.90"
"Mar 8, 2025 11:21:00 AM PST","23171353421","Order","111-7244899-0598611","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.com","Amazon","WAUKON","IA","52172","MarketplaceFacilitator","85.31","5.97","3.49","0","0","0","0","0","-3.49","0","-5.97","-12.80","-12.20","0","0","60.31"
"Mar 8, 2025 3:29:37 PM PST","23171353421","Refund","111-6403985-1039442","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.com","Amazon","MONTGOMERY","TX","77316","MarketplaceFacilitator","-85.31","-6.83","-1.49","0","0","0","0","0","3.99","0","6.83","9.94","0","0","0","-72.87"
"Mar 8, 2025 3:29:58 PM PST","23171353421","Refund","111-6403985-1039442","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.com","Amazon","MONTGOMERY","TX","77316","MarketplaceFacilitator","-85.31","-6.83","-1.50","0","0","0","0","0","4.00","0","6.83","9.94","0","0","0","-72.87"
"Mar 8, 2025 5:08:26 PM PST","23171353421","Refund","111-1698354-3514632","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.com","Amazon","MONTGOMERY","TX","77316","MarketplaceFacilitator","-49.99","-4.12","0","0","0","0","0","0","0","0","4.12","6.00","0","0","0","-43.99"
"Mar 9, 2025 3:11:01 AM PDT","23171353421","Order","111-7130465-0555422","X8-VCXU-74WN","YOBTOP 1000g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Low Viscosity Hard Type UV Epoxy Resin for DIY Jewelr","1","amazon.com","Amazon","OCALA","FL","34479","MarketplaceFacilitator","27.19","2.04","0","0","0","0","0","0","0","0","-2.04","-4.08","-6.21","0","0","16.90"
"Mar 9, 2025 3:28:55 AM PDT","23171353421","Order","S01-0932593-1398067","ZS-DGQY-G4LL","YOBTOP 1.5 Gallon Deep Pour Epoxy Resin Kit, Crystal Clear, High-Gloss, Low Odor, 2:1 Casting Resin for DIY Molds, Wood River Table, Bar Top","1","sim1.stores.amazon.com","Amazon","WINTER PARK","FL","32792","","0","0","0","0","0","0","0","0","0","0","0","0","-20.18","0","0","-20.18"
