"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Mar 5, 2025 3:45:21 p.m. PST","23116784351","Refund","701-4536939-0693847","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Saint-Romain","Quebec","G0Y 1L","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 5, 2025 7:07:10 p.m. PST","23116784351","Transfer","","","To account ending with: 676","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-752.75","-752.75"
"Mar 5, 2025 10:27:09 p.m. PST","23116784351","Order","702-3240464-4389057","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Timmins","Ontario","P4P 1G","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 6, 2025 3:29:10 a.m. PST","23116784351","Order","701-7828360-9629867","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Brampton","Ontario","L6X 0N","Combined TCS+MTC","18.04","2.35","5.03","0.65","0","0","0","0","0","0","-3.00","-2.71","-12.74","-0.05","0","7.57"
"Mar 6, 2025 3:29:40 a.m. PST","23116784351","Adjustment","702-6049027-8597833","7K-0O9G-VJ3D","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.43","8.43"
"Mar 6, 2025 3:37:04 a.m. PST","23116784351","Order","701-0478970-2205824","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Toronto","Ontario","M1B 1K","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 6, 2025 4:43:12 a.m. PST","23116784351","Refund","702-2305606-6851405","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Kingston","New Brunswick","E5N 1A","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 6, 2025 5:43:28 a.m. PST","23116784351","Order","701-2692525-9397034","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Bowmanville","Ontario","L1C 5A","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 6, 2025 8:27:39 a.m. PST","23116784351","Order","702-6571580-0484256","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","North Gower","Ontario","K0A 2T","Combined TCS+MTC","18.04","2.35","4.03","0.52","0","0","0","0","0","0","-2.87","-2.71","-11.74","-0.05","0","7.57"
"Mar 6, 2025 8:45:59 a.m. PST","23116784351","Order","701-7112807-1886601","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Quebec","Quebec","G2A4H","Combined TCS+MTC","18.04","2.70","0","0","0","0","0","0","0","0","-2.70","-2.71","-7.71","-0.05","0","7.57"
"Mar 6, 2025 8:07:38 p.m. PST","23116784351","Order","701-7291267-1721003","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Toronto","ON","M2K 0G","Combined TCS+MTC","28.49","3.33","0","0","0","0","0","0","-2.85","0","-3.33","-3.85","-8.84","-0.08","0","12.87"
"Mar 6, 2025 8:34:41 p.m. PST","23116784351","Order","702-0851946-3404249","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Laval","Québec","H7T0N","Combined TCS+MTC","28.49","3.84","3.92","0","0","0","0","0","-6.77","0","-3.84","-3.85","-8.84","-0.08","0","12.87"
"Mar 7, 2025 12:54:25 a.m. PST","23116784351","Order","702-8017501-5154628","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Letang","New Brunswick","E5C 1W","","54.14","0","0","0","0","0","0","0","0","0","0","-8.12","-18.80","-0.16","0","27.06"
"Mar 7, 2025 2:03:11 a.m. PST","23116784351","Order","702-6325670-9553047","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Kingsville","Ontario","N9Y 0C","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 7, 2025 2:24:13 a.m. PST","23116784351","Order","701-6418942-9400223","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Fox Creek","Alberta","T0H 1P","Combined TCS+MTC","28.49","1.28","0","0","0","0","0","0","-2.85","0","-1.28","-3.85","-8.84","-0.08","0","12.87"
"Mar 7, 2025 2:42:59 a.m. PST","23116784351","FBA Inventory Fee","","","FBA storage fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-16.11","-16.11"
"Mar 7, 2025 5:54:26 a.m. PST","23116784351","Order","702-5291459-5177020","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Saint-Arsene","Quebec","G0L 2K","Combined TCS+MTC","28.49","3.84","0","0","0","0","0","0","-2.85","0","-3.84","-3.85","-8.84","-0.08","0","12.87"
"Mar 7, 2025 7:47:58 a.m. PST","23116784351","Order","702-7576290-3585812","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","St. Albert","Alberta","T8N 2V","Combined TCS+MTC","28.49","1.28","0","0","0","0","0","0","-2.85","0","-1.28","-3.85","-8.84","-0.08","0","12.87"
"Mar 7, 2025 8:02:41 a.m. PST","23116784351","Order","701-7083703-7800204","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Maple ridge","BC","V2W0B","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 7, 2025 3:23:39 p.m. PST","23116784351","Order","701-0041962-8141809","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Coquitlam","British Columbia","V3B 5Z","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 7, 2025 6:34:30 p.m. PST","23116784351","Order","701-8461156-5071404","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Granby","Quebec","J2G 4X","","65.99","0","19.78","0","0","0","0","0","0","0","0","-9.90","-38.47","-0.20","0","37.20"
"Mar 7, 2025 9:07:40 p.m. PST","23116784351","Order","702-2008046-8218620","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Calgary","Alberta","T2E 1N","Combined TCS+MTC","18.04","0.90","0","0","0","0","0","0","0","0","-0.90","-2.71","-7.71","-0.05","0","7.57"
"Mar 8, 2025 1:50:35 a.m. PST","23116784351","Order","701-7593274-1600228","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Coquitlam","British Columbia","V3B 5Z","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 8, 2025 3:30:02 a.m. PST","23116784351","Order","701-2351818-5327433","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","North lancaster","Ontario","K0C 1Z","Combined TCS+MTC","18.04","2.11","0","0","0","0","0","0","-1.80","0","-2.11","-2.44","-7.71","-0.05","0","6.04"
"Mar 8, 2025 5:06:14 a.m. PST","23116784351","Order","701-0107422-2465866","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","WATERDOWN","Ontario","L8B 0B","Combined TCS+MTC","18.04","2.35","3.50","0","0","0","0","0","-3.50","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 8, 2025 6:57:44 a.m. PST","23116784351","Order","701-7283029-2706623","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Cobble Hill","British Columbia","V0R1L","Combined TCS+MTC","18.04","2.16","3.27","0","0","0","0","0","-3.27","0","-2.16","-2.71","-7.71","-0.05","0","7.57"
"Mar 8, 2025 7:21:36 a.m. PST","23116784351","Order","701-3684147-2130655","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Vermilion","Alberta","T9X 1P","Combined TCS+MTC","18.04","0.90","0","0","0","0","0","0","0","0","-0.90","-2.71","-7.71","-0.05","0","7.57"
"Mar 8, 2025 7:41:20 a.m. PST","23116784351","Order","701-2807898-3664254","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Orleans","Ontario","K1C 2Y","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 8, 2025 8:00:13 a.m. PST","23116784351","Order","701-1346749-7173019","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Wembley","Alberta","T0H 3S","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 8, 2025 8:04:49 a.m. PST","23116784351","Order","701-3705687-7981823","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Warren","ON","P0H 2N","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 8, 2025 2:06:51 p.m. PST","23116784351","Order","702-8521256-2074624","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Wroxeter","Ontario","N0G 2X","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 8, 2025 4:25:37 p.m. PST","23116784351","Refund","702-2212940-7510609","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Oyen","Alberta","T0J 2J","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 8, 2025 11:00:19 p.m. PST","23116784351","Order","702-1411766-2377042","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Conquerall Bank","Nova Scotia","B4V 0J","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 9, 2025 1:15:06 a.m. PST","23116784351","Order","701-8822695-3679401","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Saint-Michel","Quebec","J0L 2J","","54.14","0","0","0","0","0","0","0","0","0","0","-16.24","-18.80","-0.32","0","18.78"
"Mar 9, 2025 1:15:06 a.m. PST","23116784351","Order","701-8822695-3679401","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Saint-Michel","Quebec","J0L 2J","","54.14","0","0","0","0","0","0","0","0","0","0","0","-18.80","0","0","35.34"
"Mar 9, 2025 4:24:23 a.m. PDT","23116784351","Order","701-3094694-1976241","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Kamloops","BC","V2E 2L","Combined TCS+MTC","28.49","3.08","0","0","0","0","0","0","-2.85","0","-3.08","-3.85","-8.84","-0.08","0","12.87"
"Mar 9, 2025 4:26:47 a.m. PDT","23116784351","Order","702-1965861-6241857","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Canmore","Alberta","T1W0M","Combined TCS+MTC","18.04","0.90","0","0","0","0","0","0","0","0","-0.90","-2.71","-7.71","-0.05","0","7.57"
"Mar 9, 2025 4:29:42 a.m. PDT","23116784351","Order","702-7951847-5129835","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Richmond Hill","ON","L4E 3E","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 9, 2025 6:19:47 a.m. PDT","23116784351","Order","702-6153898-7249069","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Gravenhurst","Ontario","P1P0B","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 9, 2025 8:53:43 a.m. PDT","23116784351","Order","702-0771681-2772229","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","London","Ontario","N6H 4N","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 9, 2025 3:24:54 p.m. PDT","23116784351","Order","701-8731076-8927426","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Cobble Hill","British Columbia","V8H 0H","Combined TCS+MTC","28.49","3.42","9.80","1.18","0","0","0","0","0","0","-4.60","-4.27","-18.64","-0.09","0","15.29"
"Mar 9, 2025 3:35:53 p.m. PDT","23116784351","Refund","701-4670252-7238666","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","La tuque","Québec","G9X 3N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 9, 2025 5:27:15 p.m. PDT","23116784351","Order","702-9447077-6833011","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Swift Current","Saskatchewan","S9H 4N","Combined TCS+MTC","28.49","2.82","0","0","0","0","0","0","-2.85","0","-2.82","-3.85","-8.84","-0.08","0","12.87"
"Mar 9, 2025 7:16:27 p.m. PDT","23116784351","Refund","701-3920071-4685832","RQ-3CSU-87NR","Eco Casting Resin Kit 3000g | Molding Powder Refill for Casting Molds | Fast Curing Terrazzo Resin Kit for Beginners | Self Leveling and Easy Mixing","1","amazon.ca","Amazon","Montreal","Quebec","H2E 2E","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 10, 2025 12:03:10 a.m. PDT","23116784351","Order","701-8380262-1221808","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Airdrie","Alberta","T4B 0L","Combined TCS+MTC","18.04","0.90","0","0","0","0","0","0","0","0","-0.90","-2.71","-7.71","-0.05","0","7.57"
"Mar 10, 2025 3:56:49 a.m. PDT","23116784351","Order","701-5338472-4667437","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Belmont","Nova Scotia","B0M1G","Combined TCS+MTC","18.04","2.71","0","0","0","0","0","0","0","0","-2.71","-2.71","-7.71","-0.05","0","7.57"
"Mar 10, 2025 5:50:25 a.m. PDT","23116784351","Order","702-6669193-6214662","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Calgary","Alberta","T1Y 3X","","54.14","0","0","0","0","0","0","0","0","0","0","-16.24","-18.80","-0.32","0","18.78"
"Mar 10, 2025 5:50:25 a.m. PDT","23116784351","Order","702-6669193-6214662","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Calgary","Alberta","T1Y 3X","","54.14","0","0","0","0","0","0","0","0","0","0","0","-18.80","0","0","35.34"
"Mar 10, 2025 6:50:02 a.m. PDT","23116784351","Order","702-1833839-0378666","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Delta","British Columbia","V4C 4T","Combined TCS+MTC","18.04","2.16","4.04","0.48","0","0","0","0","0","0","-2.64","-2.71","-11.75","-0.05","0","7.57"
"Mar 10, 2025 10:17:19 a.m. PDT","23116784351","Refund","701-8822695-3679401","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Saint-Michel","Quebec","J0L 2J","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 10, 2025 10:17:19 a.m. PDT","23116784351","Refund","701-8822695-3679401","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Saint-Michel","Quebec","J0L 2J","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 10, 2025 4:00:27 p.m. PDT","23116784351","Order","701-7711081-3213069","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Etobicoke","Ontario","M9V 2H","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 10, 2025 6:48:09 p.m. PDT","23116784351","Order","702-6445086-4105067","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Lake Cowichan","British Columbia","V0R 2G","Combined TCS+MTC","18.04","2.16","0","0","0","0","0","0","0","0","-2.16","-2.71","-7.71","-0.05","0","7.57"
"Mar 10, 2025 9:08:31 p.m. PDT","23116784351","Order","701-8381258-9841046","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Airdrie","Alberta","T4A 1T","Combined TCS+MTC","18.04","0.90","0","0","0","0","0","0","0","0","-0.90","-2.71","-7.71","-0.05","0","7.57"
"Mar 10, 2025 10:37:21 p.m. PDT","23116784351","Order","701-7004994-9130660","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Athabasca","Alberta","T9S 1J","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 11, 2025 12:12:51 a.m. PDT","23116784351","Order","701-8168191-4997859","RQ-3CSU-87NR","Eco Casting Resin Kit 3000g | Molding Powder Refill for Casting Molds | Fast Curing Terrazzo Resin Kit for Beginners | Self Leveling and Easy Mixing","1","amazon.ca","Amazon","MISSISSAUGA","ON","L5J 1W","Combined TCS+MTC","47.00","6.11","0","0","0","0","0","0","0","0","-6.11","-7.05","-11.85","-0.14","0","27.96"
"Mar 11, 2025 2:47:01 a.m. PDT","23116784351","Service Fee","","","Subscription","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-9.49","-9.49"
"Mar 11, 2025 4:19:15 a.m. PDT","23116784351","Order","701-3352658-0601017","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Victoria","British Columbia","V9B 5W","Combined TCS+MTC","18.04","2.16","0","0","0","0","0","0","0","0","-2.16","-2.71","-7.71","-0.05","0","7.57"
"Mar 11, 2025 4:57:53 a.m. PDT","23116784351","Order","701-3184262-8679459","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","New Liskeard","Ontario","P0J 1P","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 11, 2025 6:41:20 a.m. PDT","23116784351","Order","702-0200606-9207466","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Toronto","Ontario","M4E 1G","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 11, 2025 8:15:35 a.m. PDT","23116784351","Order","702-9033083-9360269","RQ-3CSU-87NR","Eco Casting Resin Kit 3000g | Molding Powder Refill for Casting Molds | Fast Curing Terrazzo Resin Kit for Beginners | Self Leveling and Easy Mixing","1","amazon.ca","Amazon","Toronto","Ontario","M6P 2S","Combined TCS+MTC","49.99","6.50","0","0","0","0","0","0","0","0","-6.50","-7.50","-11.85","-0.15","0","30.49"
