"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Mar 7, 2025 6:17:50 AM PST","23165766571","Order","113-8001791-5074662","6Y-GCDK-ILVH","ButiResin 2000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","HIGH SPRINGS","FL","32643","MarketplaceFacilitator","51.84","3.44","0","0","0","0","0","0","-6.00","0","-3.44","-6.88","-7.64","0","0","31.32"
"Mar 7, 2025 6:46:33 AM PST","23165766571","Order","113-9666679-8886605","W8-H0ES-W2EZ","ButiResin 1500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","LUDLOW","MASSACHUSETTS","01056","MarketplaceFacilitator","44.09","2.44","0","0","0","0","0","0","-5.00","0","-2.44","-5.86","-7.24","0","0","25.99"
"Mar 7, 2025 7:46:17 AM PST","23165766571","Refund","114-6542948-9973848","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","COLORADO SPRINGS","CO","80925","MarketplaceFacilitator","-33.99","-1.74","0","0","0","0","0","0","0","0","1.74","4.08","0","0","0","-29.91"
"Mar 7, 2025 11:35:21 AM PST","23165766571","Service Fee","13709018-5263-4629-a472-b355ac691350","","Coupon Redemption Fee: Save $4 on UV RESIN 1000g","3","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.80","0","-1.80"
"Mar 7, 2025 11:42:50 AM PST","23165766571","Service Fee","1a1d2926-8bce-4039-ad2c-8f36c485488b","","Coupon Redemption Fee: Save 5% on UV RESIN 500g","1","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"Mar 7, 2025 1:22:18 PM PST","23165766571","Order","S01-9894201-4340461","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","STERLING","NY","13156","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 7, 2025 3:19:31 PM PST","23165766571","Service Fee","df931745-3b02-489d-ae4f-e8c9ad53e970","","Coupon Redemption Fee: Save $6 on UV RESIN 2000g","1","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"Mar 7, 2025 3:34:56 PM PST","23165766571","Order","111-5436263-8730668","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","OLYMPIA","WA","98513","MarketplaceFacilitator","33.99","2.85","0","0","0","0","0","0","-4.00","0","-2.85","-4.50","-6.21","0","0","19.28"
"Mar 7, 2025 3:56:46 PM PST","23165766571","Order","S01-3089862-8544461","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","BURBANK","WA","99323","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 7, 2025 7:51:34 PM PST","23165766571","Order","S01-0311610-6107635","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","KEYSVILLE","VA","23947","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 7, 2025 10:52:18 PM PST","23165766571","Order","113-9150560-2166614","BUTI-32oz-4H","BUTIRESIN Epoxy Resin 32oz, 4 Hours Demold, 8-10 Hours Fast Curing Epoxy Resin Kit, Food Safe & Low Odor, Bubble Free, High Hardness for Casting, Coat","1","amazon.com","Amazon","SAINT PAUL","MN","55127","MarketplaceFacilitator","20.99","1.76","0","0","0","0","0","0","0","0","-1.76","-3.15","-6.05","0","0","11.79"
"Mar 7, 2025 11:05:27 PM PST","23165766571","Order","S01-7739041-1242852","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","DESLOGE","MO","63601","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 7, 2025 11:18:34 PM PST","23165766571","Order","114-1176735-9085033","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","SELMER","TN","38375","MarketplaceFacilitator","33.99","3.14","0","0","0","0","0","0","0","0","-3.14","-5.10","-6.21","0","0","22.68"
"Mar 7, 2025 11:44:50 PM PST","23165766571","Order","114-3466920-5449863","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","GLEN ROCK","PA","17327","MarketplaceFacilitator","33.99","2.04","0","0","0","0","0","0","0","0","-2.04","-5.10","-6.21","0","0","22.68"
"Mar 7, 2025 11:56:54 PM PST","23165766571","Order","S01-4490799-0242829","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","AURORA","IN","47001","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 7, 2025 11:58:04 PM PST","23165766571","Order","S01-5103643-0601213","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","ANNANDALE","MN","55302","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 8, 2025 1:06:52 AM PST","23165766571","Order","114-6742779-1649030","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","SAN JOSE","CA","95128","MarketplaceFacilitator","33.99","3.10","0","0","0","0","0","0","0","0","-3.10","-5.10","-6.21","0","0","22.68"
"Mar 8, 2025 1:56:53 AM PST","23165766571","Order","S01-0857228-7534864","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","ELEVA","WI","54738","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 8, 2025 1:57:52 AM PST","23165766571","Order","S01-8588999-7432468","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","SMITHFIELD","KY","40068","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 8, 2025 2:20:16 AM PST","23165766571","Order","S01-5219532-0772466","SG-CUA3-EYLP","ButiResin Silicone Mold Making Kit-32oz Liquid Silicone Rubber for Mold Making,1:1 Mixing Ratio Fast Curing Molding Silicone for Casting, DIY Resin Molds, Candle Molds, Soap Mold, Craft","1","sim1.stores.amazon.com","Amazon","WINSTON SALEM","NC","27105","","0","0","0","0","0","0","0","0","0","0","0","0","-11.34","0","0","-11.34"
"Mar 8, 2025 2:37:17 AM PST","23165766571","Order","111-9917550-0237845","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","JOINT BASE MDL","NJ","08641","MarketplaceFacilitator","33.99","1.99","0","0","0","0","0","0","-4.00","0","-1.99","-4.50","-6.21","0","0","19.28"
"Mar 8, 2025 3:37:10 AM PST","23165766571","Order","S01-5467299-3284469","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","WEST MEMPHIS","AR","72301","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 8, 2025 4:33:01 AM PST","23165766571","Order","112-5700332-2165850","W8-H0ES-W2EZ","ButiResin 1500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","NEW FREEDOM","PA","17349","MarketplaceFacilitator","44.09","2.34","0","0","0","0","0","0","-5.00","0","-2.34","-5.86","-7.24","0","0","25.99"
"Mar 8, 2025 5:37:24 AM PST","23165766571","Order","S01-0103445-5837238","SG-CUA3-EYLP","ButiResin Silicone Mold Making Kit-32oz Liquid Silicone Rubber for Mold Making,1:1 Mixing Ratio Fast Curing Molding Silicone for Casting, DIY Resin Molds, Candle Molds, Soap Mold, Craft","1","sim1.stores.amazon.com","Amazon","SAINT REGIS","MT","59866","","0","0","0","0","0","0","0","0","0","0","0","0","-11.34","0","0","-11.34"
"Mar 8, 2025 7:08:33 AM PST","23165766571","Order","113-3761657-6030615","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","WILMINGTON","IL","60481","MarketplaceFacilitator","33.99","2.38","0","0","0","0","0","0","0","0","-2.38","-5.10","-6.21","0","0","22.68"
"Mar 8, 2025 7:24:02 AM PST","23165766571","Order","114-3906513-8505035","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","RINGGOLD","GA","30736","MarketplaceFacilitator","21.24","1.41","0","0","0","0","0","0","-1.06","0","-1.41","-3.03","-5.37","0","0","11.78"
"Mar 8, 2025 7:27:24 AM PST","23165766571","Order","111-1868916-3356212","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","PRESCOTT","AZ","86301","MarketplaceFacilitator","21.24","1.69","0","0","0","0","0","0","-1.06","0","-1.69","-3.03","-5.37","0","0","11.78"
"Mar 8, 2025 11:53:38 AM PST","23165766571","Order","111-4858426-8517047","W8-H0ES-W2EZ","ButiResin 1500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","BROOKLYN","NY","11233","MarketplaceFacilitator","44.09","3.91","0","0","0","0","0","0","0","0","-3.91","-6.61","-7.24","0","0","30.24"
"Mar 8, 2025 12:40:04 PM PST","23165766571","Order","111-2189355-0708232","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","LOVINGTON","NM","88260","MarketplaceFacilitator","21.24","1.41","0","0","0","0","0","0","-1.06","0","-1.41","-3.03","-5.37","0","0","11.78"
"Mar 8, 2025 1:50:14 PM PST","23165766571","Order","114-8335583-8479429","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","COLORADO SPRINGS","CO","80925","MarketplaceFacilitator","33.99","1.54","0","0","0","0","0","0","-4.00","0","-1.54","-4.50","-6.21","0","0","19.28"
"Mar 8, 2025 2:49:52 PM PST","23165766571","Order","S01-3187995-8166059","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","CLEVELAND","OH","44106","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 8, 2025 3:02:22 PM PST","23165766571","Service Fee","df931745-3b02-489d-ae4f-e8c9ad53e970","","Coupon Redemption Fee: Save $6 on UV RESIN 2000g","1","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"Mar 8, 2025 3:02:36 PM PST","23165766571","Service Fee","dbc6d830-2e6b-483c-baec-1b6b8db6771c","","Coupon Redemption Fee: Save $5 on UV RESIN 1500g","1","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"Mar 8, 2025 4:47:00 PM PST","23165766571","Order","S01-6558029-0639623","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","HOLBROOK","AZ","86025","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 8, 2025 11:18:02 PM PST","23165766571","Order","114-8506663-3911458","BUTI-32oz-4H","BUTIRESIN Epoxy Resin 32oz, 4 Hours Demold, 8-10 Hours Fast Curing Epoxy Resin Kit, Food Safe & Low Odor, Bubble Free, High Hardness for Casting, Coat","1","amazon.com","Amazon","WALLER","TX","77484","MarketplaceFacilitator","20.99","1.42","0","0","0","0","0","0","0","0","-1.42","-3.15","-6.05","0","0","11.79"
"Mar 8, 2025 11:24:21 PM PST","23165766571","Order","111-2343347-8184243","6Y-GCDK-ILVH","ButiResin 2000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","JERICHO","VT","05465","MarketplaceFacilitator","51.84","2.75","0","0","0","0","0","0","-6.00","0","-2.75","-6.88","-7.64","0","0","31.32"
"Mar 9, 2025 12:29:25 AM PST","23165766571","Order","113-0359695-9762677","BUTI-32oz-4H","BUTIRESIN Epoxy Resin 32oz, 4 Hours Demold, 8-10 Hours Fast Curing Epoxy Resin Kit, Food Safe & Low Odor, Bubble Free, High Hardness for Casting, Coat","2","amazon.com","Amazon","MORGAN HILL","CA","95037","MarketplaceFacilitator","41.98","3.84","0","0","0","0","0","0","0","0","-3.84","-6.30","-12.10","0","0","23.58"
"Mar 9, 2025 1:41:10 AM PST","23165766571","Order","113-0367586-8125845","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","COEBURN","VA","24230","MarketplaceFacilitator","33.99","1.80","0","0","0","0","0","0","0","0","-1.80","-5.10","-6.21","0","0","22.68"
"Mar 9, 2025 3:06:18 AM PDT","23165766571","Order","114-2027372-5336230","6Y-GCDK-ILVH","ButiResin 2000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","WICHITA","KS","67210","MarketplaceFacilitator","51.84","3.44","0","0","0","0","0","0","-6.00","0","-3.44","-6.88","-7.64","0","0","31.32"
"Mar 9, 2025 3:52:26 AM PDT","23165766571","Order","113-6332998-8893023","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","BALDWIN","WI","54002","MarketplaceFacilitator","33.99","1.65","0","0","0","0","0","0","-4.00","0","-1.65","-4.50","-6.21","0","0","19.28"
"Mar 9, 2025 5:17:56 AM PDT","23165766571","Order","111-2356561-3794616","W8-H0ES-W2EZ","ButiResin 1500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","BELZONI","MS","39038","MarketplaceFacilitator","44.09","3.09","0","0","0","0","0","0","0","0","-3.09","-6.61","-7.24","0","0","30.24"
"Mar 9, 2025 5:38:42 AM PDT","23165766571","Order","112-6676577-9697041","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","STOCKTON","CA","95210","MarketplaceFacilitator","33.99","2.88","0","0","0","0","0","0","-2.00","0","-5.76","-9.60","-6.21","0","0","13.30"
"Mar 9, 2025 5:38:42 AM PDT","23165766571","Order","112-6676577-9697041","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","STOCKTON","CA","95210","","33.99","2.88","0","0","0","0","0","0","-2.00","0","0","0","-6.21","0","0","28.66"
"Mar 9, 2025 5:58:01 AM PDT","23165766571","Order","114-8821009-9921855","6Y-GCDK-ILVH","ButiResin 2000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","MILLBROOK","AL","36054","MarketplaceFacilitator","51.84","4.15","0","0","0","0","0","0","0","0","-4.15","-7.78","-7.64","0","0","36.42"
"Mar 9, 2025 7:22:47 AM PDT","23165766571","Order","112-8789209-2398645","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","SOUTH HOLLAND","IL","60473","MarketplaceFacilitator","39.99","3.04","0","0","0","0","0","0","-8.00","0","-3.04","-4.80","-6.21","0","0","20.98"
"Mar 9, 2025 7:38:01 AM PDT","23165766571","Order","S01-3001906-9854056","BUTI-US-1 Gal","Epoxy Resin Crystal Clear 1 Gallon Kit, Self Leveling Bubbles Free Coating and Casting Resin and Hardener for Countertop, Table Top, Crafts, DIY Art, Wood, Jewelry, Molds, Bar Top 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","NEW CASTLE","IN","47362","","0","0","0","0","0","0","0","0","0","0","0","0","-16.10","0","0","-16.10"
"Mar 9, 2025 8:14:20 AM PDT","23165766571","Order","112-8452689-8263446","W8-H0ES-W2EZ","ButiResin 1500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","MISSOURI CITY","TX","77489","MarketplaceFacilitator","44.09","3.64","0","0","0","0","0","0","0","0","-3.64","-6.61","-7.24","0","0","30.24"
"Mar 9, 2025 9:56:58 AM PDT","23165766571","Adjustment","","JB-861A-AXL8","FBA Inventory Reimbursement - Lost:Warehouse","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.96","11.96"
"Mar 9, 2025 11:34:32 AM PDT","23165766571","Order","111-8628392-4915462","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","SALISBURY","MD","21804","MarketplaceFacilitator","21.24","1.21","0","0","0","0","0","0","-1.06","0","-1.21","-3.03","-5.37","0","0","11.78"
"Mar 9, 2025 4:05:14 PM PDT","23165766571","Service Fee","df931745-3b02-489d-ae4f-e8c9ad53e970","","Coupon Redemption Fee: Save $6 on UV RESIN 2000g","1","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"Mar 9, 2025 4:07:10 PM PDT","23165766571","Service Fee","dbc6d830-2e6b-483c-baec-1b6b8db6771c","","Coupon Redemption Fee: Save $5 on UV RESIN 1500g","1","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"Mar 9, 2025 7:14:32 PM PDT","23165766571","Service Fee","","","Cost of Advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-507.00","0","-507.00"
"Mar 9, 2025 9:11:22 PM PDT","23165766571","Order","111-6677550-9011469","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","GRINNELL","IA","50112","MarketplaceFacilitator","24.99","1.66","4.65","0","0","0","0","0","-5.90","0","-1.66","-3.56","-5.37","0","0","14.81"
"Mar 10, 2025 12:46:08 AM PDT","23165766571","Order","113-3035789-6529855","6Y-GCDK-ILVH","ButiResin 2000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","Lansing","IL","60438","MarketplaceFacilitator","51.84","4.92","0","0","0","0","0","0","0","0","-4.92","-7.78","-7.64","0","0","36.42"
"Mar 10, 2025 1:18:02 AM PDT","23165766571","Order","113-3522643-3531465","KK-QXT9-AA51","ButiResin 1000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","TOOELE","UT","84074","MarketplaceFacilitator","39.99","2.52","0","0","0","0","0","0","-4.00","0","-2.52","-5.40","-6.21","0","0","24.38"
"Mar 10, 2025 1:25:18 AM PDT","23165766571","Order","112-6889403-7133800","6Y-GCDK-ILVH","ButiResin 2000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","NAPOLEON","MO","64074","MarketplaceFacilitator","51.84","2.74","0","0","0","0","0","0","-6.00","0","-2.74","-6.88","-7.64","0","0","31.32"
"Mar 10, 2025 2:21:57 AM PDT","23165766571","Adjustment","","BUTI-US-1 Gal","FBA Inventory Reimbursement - Damaged:Warehouse","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.33","33.33"
"Mar 10, 2025 3:13:58 AM PDT","23165766571","Order","114-6338230-7523437","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","COLORADO SPRINGS","CO","80908","MarketplaceFacilitator","21.24","1.74","0","0","0","0","0","0","0","0","-1.74","-3.19","-5.37","0","0","12.68"
"Mar 10, 2025 3:18:53 AM PDT","23165766571","Transfer","","","To your account ending in: 247, Bank Transfer ID: 3BNS6O0NHDL7Q7N","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-52.78","-52.78"
"Mar 10, 2025 4:46:03 AM PDT","23165766571","Order","113-4001678-9713811","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","FLINT","MI","48504","MarketplaceFacilitator","21.24","1.21","0","0","0","0","0","0","-1.06","0","-1.21","-3.03","-5.37","0","0","11.78"
"Mar 10, 2025 5:56:52 AM PDT","23165766571","Order","114-3385611-8040247","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","OCALA","FL","34472","MarketplaceFacilitator","21.24","1.43","0","0","0","0","0","0","-2.12","0","-1.43","-2.87","-5.37","0","0","10.88"
"Mar 10, 2025 9:09:45 AM PDT","23165766571","Order","112-6787108-7640233","WR-O14M-LWO6","ButiResin 500g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Casti","1","amazon.com","Amazon","AMHERST","OH","44001","MarketplaceFacilitator","21.24","1.31","0.99","0","0","0","0","0","-2.05","0","-1.31","-3.03","-5.37","0","0","11.78"
"Mar 10, 2025 1:31:46 PM PDT","23165766571","Order","S01-0720924-5538017","BUTI-32oz-4H","BUTIRESIN Epoxy Resin 32oz, 4 Hours Demold, 8-10 Hours Fast Curing Epoxy Resin Kit, Food Safe & Low Odor, Bubble Free, High Hardness for Casting, Coating, Art, Jewelry, Easy Mix Resin 1:1 Ratio","1","sim1.stores.amazon.com","Amazon","RIO GRANDE CITY","TX","78582","","0","0","0","0","0","0","0","0","0","0","0","0","-11.34","0","0","-11.34"
"Mar 10, 2025 10:49:34 PM PDT","23165766571","Order","112-9550467-9430661","6Y-GCDK-ILVH","ButiResin 2000g UV Resin, UV Resin Clear - Fast Curing, Crystal Clear, Odourless, Low Viscosity & Hard Type, UV Resin Kit for DIY Jewelry Making, Cast","1","amazon.com","Amazon","Ocean park","WA","98640","MarketplaceFacilitator","51.84","3.76","0","0","0","0","0","0","-6.00","0","-3.76","-6.88","-7.64","0","0","31.32"
"Mar 10, 2025 10:58:22 PM PDT","23165766571","Adjustment","113-5885162-2953062","KK-QXT9-AA51","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.79","19.79"
